filename,class,bbox
test_00429_img.jpg,Soho,"(133, 591, 301, 887)"
test_00430_img.jpg,VenusExpress,"(284, 99, 495, 412)"
test_00431_img.jpg,Soho,"(633, 129, 799, 291)"
test_00432_img.jpg,Soho,"(590, 521, 810, 947)"
test_00433_img.jpg,LisaPathfinder,"(544, 407, 739, 604)"
test_00434_img.jpg,ObservationSat1,"(64, 15, 897, 424)"
test_00435_img.jpg,VenusExpress,"(527, 486, 941, 796)"
test_00436_img.jpg,Proba2,"(494, 302, 868, 542)"
test_00437_img.jpg,XMM Newton,"(815, 30, 996, 524)"
test_00438_img.jpg,Proba2,"(396, 128, 969, 593)"
test_00439_img.jpg,LisaPathfinder,"(220, 7, 596, 358)"
test_00440_img.jpg,Proba3,"(626, 119, 956, 403)"
test_00441_img.jpg,XMM Newton,"(564, 156, 751, 843)"
test_00442_img.jpg,VenusExpress,"(598, 121, 908, 428)"
test_00443_img.jpg,LisaPathfinder,"(6, 118, 348, 529)"
test_00444_img.jpg,Smart1,"(367, 536, 798, 690)"
test_00445_img.jpg,LisaPathfinder,"(34, 414, 396, 776)"
test_00446_img.jpg,Proba3,"(65, 413, 455, 646)"
test_00447_img.jpg,Proba2,"(470, 17, 671, 349)"
test_00448_img.jpg,ObservationSat1,"(577, 386, 805, 710)"
test_00449_img.jpg,VenusExpress,"(547, 533, 818, 813)"
test_00450_img.jpg,Proba3ocs,"(328, 653, 565, 893)"
test_00451_img.jpg,Cheops,"(7, 6, 478, 425)"
test_00452_img.jpg,Proba2,"(315, 445, 694, 735)"
test_00453_img.jpg,Cheops,"(86, 564, 470, 894)"
test_00454_img.jpg,LisaPathfinder,"(360, 304, 690, 619)"
test_00455_img.jpg,XMM Newton,"(466, 360, 941, 782)"
test_00456_img.jpg,Cheops,"(255, 555, 664, 1013)"
test_00457_img.jpg,Proba3,"(536, 396, 1015, 893)"
test_00458_img.jpg,Proba3,"(627, 458, 926, 828)"
test_00459_img.jpg,Smart1,"(591, 138, 663, 496)"
test_00460_img.jpg,ObservationSat1,"(583, 309, 1016, 784)"
test_00461_img.jpg,Soho,"(322, 443, 500, 649)"
test_00462_img.jpg,XMM Newton,"(303, 227, 580, 351)"
test_00463_img.jpg,Proba3ocs,"(323, 599, 544, 785)"
test_00464_img.jpg,Proba3ocs,"(6, 342, 392, 679)"
test_00465_img.jpg,LisaPathfinder,"(293, 635, 467, 879)"
test_00466_img.jpg,VenusExpress,"(243, 432, 538, 719)"
test_00467_img.jpg,ObservationSat1,"(400, 447, 903, 917)"
test_00468_img.jpg,VenusExpress,"(351, 385, 499, 523)"
test_00469_img.jpg,Proba2,"(535, 516, 854, 644)"
test_00470_img.jpg,VenusExpress,"(457, 375, 637, 766)"
test_00471_img.jpg,VenusExpress,"(414, 476, 559, 793)"
test_00472_img.jpg,LisaPathfinder,"(368, 303, 561, 448)"
test_00473_img.jpg,LisaPathfinder,"(454, 389, 705, 647)"
test_00474_img.jpg,XMM Newton,"(113, 217, 748, 707)"
test_00475_img.jpg,Soho,"(74, 128, 316, 634)"
test_00476_img.jpg,Soho,"(795, 4, 973, 269)"
test_00477_img.jpg,Soho,"(585, 445, 778, 921)"
test_00478_img.jpg,Soho,"(258, 158, 543, 353)"
test_00479_img.jpg,Proba2,"(563, 390, 951, 814)"
test_00480_img.jpg,Smart1,"(288, 307, 724, 890)"
test_00481_img.jpg,Proba3,"(389, 119, 835, 456)"
test_00482_img.jpg,Soho,"(244, 621, 505, 802)"
test_00483_img.jpg,Proba2,"(529, 220, 948, 601)"
test_00484_img.jpg,ObservationSat1,"(628, 269, 1016, 620)"
test_00485_img.jpg,Soho,"(740, 324, 913, 511)"
test_00486_img.jpg,Proba2,"(346, 32, 675, 285)"
test_00487_img.jpg,Proba3ocs,"(549, 342, 771, 545)"
test_00488_img.jpg,Proba3ocs,"(276, 84, 589, 415)"
test_00489_img.jpg,Proba2,"(354, 187, 717, 810)"
test_00490_img.jpg,Proba2,"(148, 41, 459, 639)"
test_00491_img.jpg,Proba3,"(7, 141, 425, 380)"
test_00492_img.jpg,Smart1,"(147, 375, 440, 925)"
test_00493_img.jpg,XMM Newton,"(411, 46, 784, 197)"
test_00494_img.jpg,Cheops,"(388, 193, 684, 472)"
test_00495_img.jpg,Cheops,"(453, 455, 802, 798)"
test_00496_img.jpg,ObservationSat1,"(388, 462, 671, 776)"
test_00497_img.jpg,Proba3,"(318, 111, 691, 313)"
test_00498_img.jpg,Smart1,"(140, 126, 1010, 337)"
test_00499_img.jpg,XMM Newton,"(287, 245, 684, 579)"
test_00500_img.jpg,XMM Newton,"(12, 341, 811, 773)"
test_00501_img.jpg,XMM Newton,"(480, 435, 703, 783)"
test_00502_img.jpg,Smart1,"(577, 280, 895, 750)"
test_00503_img.jpg,Smart1,"(702, 560, 956, 720)"
test_00504_img.jpg,VenusExpress,"(502, 200, 966, 644)"
test_00505_img.jpg,Soho,"(179, 497, 524, 829)"
test_00506_img.jpg,Smart1,"(404, 358, 557, 933)"
test_00507_img.jpg,ObservationSat1,"(151, 149, 492, 470)"
test_00508_img.jpg,XMM Newton,"(309, 275, 612, 606)"
test_00509_img.jpg,Smart1,"(10, 159, 678, 239)"
test_00510_img.jpg,Smart1,"(482, 334, 877, 434)"
test_00511_img.jpg,Soho,"(464, 494, 579, 625)"
test_00512_img.jpg,Soho,"(240, 33, 399, 328)"
test_00513_img.jpg,XMM Newton,"(305, 324, 721, 1003)"
test_00514_img.jpg,LisaPathfinder,"(348, 344, 810, 799)"
test_00515_img.jpg,Smart1,"(365, 438, 738, 696)"
test_00516_img.jpg,Cheops,"(277, 514, 519, 709)"
test_00517_img.jpg,Cheops,"(504, 235, 879, 572)"
test_00518_img.jpg,VenusExpress,"(287, 358, 510, 683)"
test_00519_img.jpg,Cheops,"(441, 450, 694, 773)"
test_00520_img.jpg,Proba3,"(276, 139, 595, 346)"
test_00521_img.jpg,LisaPathfinder,"(740, 513, 966, 796)"
test_00522_img.jpg,Soho,"(561, 321, 709, 528)"
test_00523_img.jpg,VenusExpress,"(382, 178, 613, 341)"
test_00524_img.jpg,LisaPathfinder,"(504, 258, 846, 607)"
test_00525_img.jpg,ObservationSat1,"(455, 459, 728, 698)"
test_00526_img.jpg,Cheops,"(596, 4, 941, 267)"
test_00527_img.jpg,VenusExpress,"(461, 304, 1014, 633)"
test_00528_img.jpg,LisaPathfinder,"(687, 523, 828, 713)"
test_00529_img.jpg,Cheops,"(660, 549, 855, 751)"
test_00530_img.jpg,Soho,"(554, 294, 829, 576)"
test_00531_img.jpg,XMM Newton,"(444, 290, 789, 525)"
test_00532_img.jpg,Proba3ocs,"(359, 7, 600, 233)"
test_00533_img.jpg,XMM Newton,"(804, 530, 1019, 832)"
test_00534_img.jpg,Smart1,"(483, 566, 1015, 914)"
test_00535_img.jpg,XMM Newton,"(657, 301, 939, 732)"
test_00536_img.jpg,LisaPathfinder,"(259, 466, 622, 837)"
test_00537_img.jpg,Smart1,"(452, 159, 870, 390)"
test_00538_img.jpg,VenusExpress,"(445, 256, 813, 450)"
test_00539_img.jpg,Proba2,"(54, 50, 852, 438)"
test_00540_img.jpg,Smart1,"(227, 232, 661, 467)"
test_00541_img.jpg,Proba2,"(457, 477, 826, 793)"
test_00542_img.jpg,VenusExpress,"(335, 160, 661, 482)"
test_00543_img.jpg,Soho,"(290, 542, 624, 710)"
test_00544_img.jpg,Proba3ocs,"(497, 337, 680, 552)"
test_00545_img.jpg,ObservationSat1,"(30, 350, 396, 905)"
test_00546_img.jpg,VenusExpress,"(510, 384, 926, 537)"
test_00547_img.jpg,Soho,"(665, 128, 838, 384)"
test_00548_img.jpg,Soho,"(281, 544, 427, 811)"
test_00549_img.jpg,VenusExpress,"(80, 469, 466, 1014)"
test_00550_img.jpg,Smart1,"(249, 220, 938, 685)"
test_00551_img.jpg,XMM Newton,"(479, 320, 823, 504)"
test_00552_img.jpg,Proba3,"(364, 579, 812, 924)"
test_00553_img.jpg,Soho,"(396, 32, 555, 244)"
test_00554_img.jpg,ObservationSat1,"(78, 207, 744, 617)"
test_00555_img.jpg,Soho,"(364, 331, 654, 628)"
test_00556_img.jpg,VenusExpress,"(236, 392, 448, 936)"
test_00557_img.jpg,Proba3ocs,"(243, 184, 480, 410)"
test_00558_img.jpg,Cheops,"(806, 506, 1019, 669)"
test_00559_img.jpg,Cheops,"(767, 223, 1016, 471)"
test_00560_img.jpg,Soho,"(346, 537, 578, 653)"
test_00561_img.jpg,Proba3ocs,"(565, 678, 846, 927)"
test_00562_img.jpg,ObservationSat1,"(428, 366, 678, 611)"
test_00563_img.jpg,Proba3,"(96, 183, 517, 706)"
test_00564_img.jpg,LisaPathfinder,"(676, 608, 951, 884)"
test_00565_img.jpg,LisaPathfinder,"(300, 442, 759, 939)"
test_00566_img.jpg,Cheops,"(81, 5, 396, 344)"
test_00567_img.jpg,VenusExpress,"(322, 265, 775, 425)"
test_00568_img.jpg,LisaPathfinder,"(522, 579, 742, 788)"
test_00569_img.jpg,LisaPathfinder,"(391, 629, 619, 906)"
test_00570_img.jpg,Proba3ocs,"(168, 72, 488, 403)"
test_00571_img.jpg,Proba3ocs,"(769, 447, 1019, 796)"
test_00572_img.jpg,XMM Newton,"(666, 451, 1017, 814)"
test_00573_img.jpg,ObservationSat1,"(533, 365, 1016, 950)"
test_00574_img.jpg,VenusExpress,"(468, 295, 607, 467)"
test_00575_img.jpg,LisaPathfinder,"(279, 14, 542, 268)"
test_00576_img.jpg,Cheops,"(6, 354, 406, 750)"
test_00577_img.jpg,ObservationSat1,"(385, 338, 858, 799)"
test_00578_img.jpg,XMM Newton,"(401, 301, 1013, 578)"
test_00579_img.jpg,XMM Newton,"(707, 459, 1018, 907)"
test_00580_img.jpg,Proba3ocs,"(816, 456, 1019, 732)"
test_00581_img.jpg,LisaPathfinder,"(376, 363, 699, 700)"
test_00582_img.jpg,LisaPathfinder,"(234, 517, 495, 769)"
test_00583_img.jpg,LisaPathfinder,"(444, 613, 910, 979)"
test_00584_img.jpg,Proba3,"(287, 371, 639, 847)"
test_00585_img.jpg,Proba2,"(527, 177, 843, 466)"
test_00586_img.jpg,Soho,"(675, 575, 763, 789)"
test_00587_img.jpg,Soho,"(518, 471, 702, 727)"
test_00588_img.jpg,Proba2,"(435, 192, 634, 444)"
test_00589_img.jpg,Cheops,"(179, 302, 446, 590)"
test_00590_img.jpg,Proba3,"(167, 430, 617, 1014)"
test_00591_img.jpg,Smart1,"(368, 483, 921, 817)"
test_00592_img.jpg,Soho,"(842, 337, 1002, 573)"
test_00593_img.jpg,VenusExpress,"(463, 148, 835, 458)"
test_00594_img.jpg,Cheops,"(546, 74, 865, 421)"
test_00595_img.jpg,VenusExpress,"(564, 131, 1015, 416)"
test_00596_img.jpg,Soho,"(363, 375, 709, 544)"
test_00597_img.jpg,ObservationSat1,"(7, 5, 462, 386)"
test_00598_img.jpg,XMM Newton,"(462, 382, 850, 655)"
test_00599_img.jpg,XMM Newton,"(188, 108, 781, 556)"
test_00600_img.jpg,Smart1,"(492, 296, 871, 1012)"
test_00601_img.jpg,Proba3ocs,"(504, 46, 731, 265)"
test_00602_img.jpg,Cheops,"(529, 58, 822, 393)"
test_00603_img.jpg,VenusExpress,"(350, 341, 559, 576)"
test_00604_img.jpg,Proba3ocs,"(488, 332, 707, 547)"
test_00605_img.jpg,Smart1,"(599, 222, 755, 465)"
test_00606_img.jpg,VenusExpress,"(140, 527, 473, 781)"
test_00607_img.jpg,Cheops,"(560, 335, 784, 527)"
test_00608_img.jpg,Proba2,"(532, 153, 852, 501)"
test_00609_img.jpg,Proba2,"(252, 295, 586, 702)"
test_00610_img.jpg,Proba3,"(200, 69, 532, 370)"
test_00611_img.jpg,Proba3ocs,"(457, 3, 716, 242)"
test_00612_img.jpg,Soho,"(258, 530, 400, 862)"
test_00613_img.jpg,ObservationSat1,"(355, 423, 784, 804)"
test_00614_img.jpg,Proba3ocs,"(112, 303, 348, 558)"
test_00615_img.jpg,ObservationSat1,"(592, 478, 1016, 728)"
test_00616_img.jpg,VenusExpress,"(433, 406, 649, 1013)"
test_00617_img.jpg,LisaPathfinder,"(223, 77, 545, 406)"
test_00618_img.jpg,Cheops,"(125, 404, 479, 782)"
test_00619_img.jpg,Proba3,"(638, 593, 951, 1016)"
test_00620_img.jpg,ObservationSat1,"(352, 380, 606, 703)"
test_00621_img.jpg,ObservationSat1,"(648, 413, 1017, 725)"
test_00622_img.jpg,LisaPathfinder,"(353, 130, 796, 600)"
test_00623_img.jpg,XMM Newton,"(499, 142, 935, 433)"
test_00624_img.jpg,XMM Newton,"(189, 686, 1010, 991)"
test_00625_img.jpg,XMM Newton,"(487, 433, 937, 899)"
test_00626_img.jpg,Soho,"(674, 342, 876, 679)"
test_00627_img.jpg,Smart1,"(502, 181, 568, 501)"
test_00628_img.jpg,Proba2,"(487, 165, 753, 621)"
test_00629_img.jpg,Smart1,"(431, 204, 757, 327)"
test_00630_img.jpg,Proba3,"(475, 194, 819, 408)"
test_00631_img.jpg,Soho,"(555, 186, 689, 424)"
test_00632_img.jpg,LisaPathfinder,"(433, 91, 690, 289)"
test_00633_img.jpg,LisaPathfinder,"(196, 481, 495, 816)"
test_00634_img.jpg,LisaPathfinder,"(560, 502, 893, 841)"
test_00635_img.jpg,ObservationSat1,"(213, 315, 810, 570)"
test_00636_img.jpg,Smart1,"(390, 428, 512, 748)"
test_00637_img.jpg,Proba3,"(190, 625, 760, 1016)"
test_00638_img.jpg,XMM Newton,"(687, 297, 1017, 525)"
test_00639_img.jpg,Proba3,"(374, 462, 675, 986)"
test_00640_img.jpg,Proba3,"(216, 487, 531, 974)"
test_00641_img.jpg,LisaPathfinder,"(740, 193, 1005, 401)"
test_00642_img.jpg,Proba3,"(478, 65, 750, 304)"
test_00643_img.jpg,Smart1,"(694, 59, 764, 348)"
test_00644_img.jpg,Soho,"(388, 422, 553, 677)"
test_00645_img.jpg,Proba2,"(9, 190, 617, 760)"
test_00646_img.jpg,VenusExpress,"(260, 399, 1005, 727)"
test_00647_img.jpg,LisaPathfinder,"(375, 377, 733, 747)"
test_00648_img.jpg,Proba2,"(496, 339, 982, 705)"
test_00649_img.jpg,Soho,"(242, 459, 617, 692)"
test_00650_img.jpg,Proba2,"(303, 455, 512, 753)"
test_00651_img.jpg,ObservationSat1,"(339, 122, 884, 438)"
test_00652_img.jpg,VenusExpress,"(248, 176, 932, 465)"
test_00653_img.jpg,Smart1,"(199, 163, 547, 777)"
test_00654_img.jpg,ObservationSat1,"(225, 253, 949, 879)"
test_00655_img.jpg,XMM Newton,"(559, 118, 1016, 306)"
test_00656_img.jpg,LisaPathfinder,"(368, 3, 658, 253)"
test_00657_img.jpg,Proba2,"(115, 303, 714, 752)"
test_00658_img.jpg,Soho,"(699, 167, 961, 297)"
test_00659_img.jpg,VenusExpress,"(7, 82, 438, 371)"
test_00660_img.jpg,Proba2,"(257, 154, 573, 410)"
test_00661_img.jpg,Proba3ocs,"(783, 109, 997, 319)"
test_00662_img.jpg,Proba3,"(552, 141, 910, 590)"
test_00663_img.jpg,Proba3,"(200, 407, 571, 918)"
test_00664_img.jpg,Proba3,"(266, 369, 681, 596)"
test_00665_img.jpg,ObservationSat1,"(55, 455, 503, 922)"
test_00666_img.jpg,Soho,"(691, 130, 845, 437)"
test_00667_img.jpg,ObservationSat1,"(632, 640, 1017, 985)"
test_00668_img.jpg,LisaPathfinder,"(532, 639, 846, 883)"
test_00669_img.jpg,Cheops,"(345, 220, 575, 439)"
test_00670_img.jpg,Proba3ocs,"(577, 123, 843, 393)"
test_00671_img.jpg,Cheops,"(400, 161, 921, 582)"
test_00672_img.jpg,Proba3,"(365, 124, 565, 431)"
test_00673_img.jpg,ObservationSat1,"(675, 5, 948, 383)"
test_00674_img.jpg,Proba2,"(641, 523, 1017, 1015)"
test_00675_img.jpg,XMM Newton,"(177, 6, 1011, 430)"
test_00676_img.jpg,VenusExpress,"(653, 181, 932, 338)"
test_00677_img.jpg,Proba3,"(403, 7, 843, 491)"
test_00678_img.jpg,Proba2,"(199, 177, 737, 530)"
test_00679_img.jpg,Smart1,"(506, 180, 989, 534)"
test_00680_img.jpg,Soho,"(300, 394, 432, 566)"
test_00681_img.jpg,Proba3,"(214, 281, 650, 509)"
test_00682_img.jpg,LisaPathfinder,"(71, 585, 411, 1016)"
test_00683_img.jpg,ObservationSat1,"(558, 400, 940, 1014)"
test_00684_img.jpg,Proba3ocs,"(576, 334, 829, 596)"
test_00685_img.jpg,XMM Newton,"(807, 11, 1020, 735)"
test_00686_img.jpg,XMM Newton,"(537, 391, 794, 687)"
test_00687_img.jpg,Smart1,"(654, 104, 905, 700)"
test_00688_img.jpg,ObservationSat1,"(324, 387, 540, 628)"
test_00689_img.jpg,ObservationSat1,"(684, 441, 905, 710)"
test_00690_img.jpg,Proba3ocs,"(333, 226, 612, 484)"
test_00691_img.jpg,Proba3,"(415, 517, 749, 746)"
test_00692_img.jpg,Proba3ocs,"(595, 145, 944, 487)"
test_00693_img.jpg,Proba3ocs,"(177, 3, 499, 238)"
test_00694_img.jpg,Smart1,"(97, 144, 698, 477)"
test_00695_img.jpg,ObservationSat1,"(116, 89, 617, 377)"
test_00696_img.jpg,LisaPathfinder,"(388, 570, 555, 762)"
test_00697_img.jpg,Soho,"(70, 176, 493, 319)"
test_00698_img.jpg,ObservationSat1,"(625, 236, 1017, 891)"
test_00699_img.jpg,Cheops,"(423, 32, 639, 269)"
test_00700_img.jpg,Proba3ocs,"(236, 227, 549, 559)"
test_00701_img.jpg,XMM Newton,"(285, 441, 722, 881)"
test_00702_img.jpg,Smart1,"(297, 78, 1012, 284)"
test_00703_img.jpg,Cheops,"(593, 56, 924, 383)"
test_00704_img.jpg,Smart1,"(459, 332, 713, 696)"
test_00705_img.jpg,ObservationSat1,"(369, 436, 735, 861)"
test_00706_img.jpg,VenusExpress,"(495, 387, 786, 623)"
test_00707_img.jpg,Smart1,"(777, 350, 859, 571)"
test_00708_img.jpg,Proba3,"(377, 141, 891, 519)"
test_00709_img.jpg,Proba3ocs,"(513, 578, 881, 925)"
test_00710_img.jpg,VenusExpress,"(203, 573, 695, 784)"
test_00711_img.jpg,Proba2,"(565, 386, 880, 757)"
test_00712_img.jpg,Soho,"(277, 328, 513, 544)"
test_00713_img.jpg,Proba2,"(613, 370, 1007, 573)"
test_00714_img.jpg,Proba3,"(602, 232, 847, 604)"
test_00715_img.jpg,ObservationSat1,"(274, 264, 510, 776)"
test_00716_img.jpg,Proba3ocs,"(406, 277, 624, 494)"
test_00717_img.jpg,Soho,"(292, 101, 445, 263)"
test_00718_img.jpg,ObservationSat1,"(272, 84, 781, 594)"
test_00719_img.jpg,Proba2,"(396, 5, 727, 346)"
test_00720_img.jpg,Cheops,"(278, 405, 535, 669)"
test_00721_img.jpg,LisaPathfinder,"(620, 354, 795, 628)"
test_00722_img.jpg,Proba3,"(209, 166, 569, 502)"
test_00723_img.jpg,Cheops,"(383, 278, 655, 538)"
test_00724_img.jpg,Proba2,"(208, 336, 588, 640)"
test_00725_img.jpg,Proba3,"(392, 130, 1014, 823)"
test_00726_img.jpg,XMM Newton,"(659, 390, 863, 838)"
test_00727_img.jpg,Smart1,"(493, 315, 607, 1012)"
test_00728_img.jpg,Soho,"(212, 429, 530, 703)"
test_00729_img.jpg,Cheops,"(743, 19, 1018, 271)"
test_00730_img.jpg,ObservationSat1,"(474, 158, 788, 490)"
test_00731_img.jpg,VenusExpress,"(563, 149, 923, 616)"
test_00732_img.jpg,Cheops,"(591, 551, 827, 798)"
test_00733_img.jpg,XMM Newton,"(465, 375, 760, 760)"
test_00734_img.jpg,Soho,"(583, 118, 714, 369)"
test_00735_img.jpg,LisaPathfinder,"(635, 85, 832, 300)"
test_00736_img.jpg,Soho,"(353, 437, 628, 657)"
test_00737_img.jpg,VenusExpress,"(592, 501, 899, 705)"
test_00738_img.jpg,Soho,"(833, 481, 1019, 623)"
test_00739_img.jpg,Proba3,"(117, 129, 481, 307)"
test_00740_img.jpg,Soho,"(8, 467, 363, 701)"
test_00741_img.jpg,ObservationSat1,"(255, 77, 463, 316)"
test_00742_img.jpg,Proba2,"(56, 145, 556, 537)"
test_00743_img.jpg,Proba3,"(568, 394, 847, 847)"
test_00744_img.jpg,XMM Newton,"(718, 296, 949, 638)"
test_00745_img.jpg,Soho,"(111, 99, 436, 337)"
test_00746_img.jpg,Smart1,"(94, 425, 827, 954)"
test_00747_img.jpg,VenusExpress,"(220, 182, 498, 600)"
test_00748_img.jpg,Proba3ocs,"(762, 17, 965, 207)"
test_00749_img.jpg,Cheops,"(786, 594, 1019, 818)"
test_00750_img.jpg,Cheops,"(720, 140, 983, 381)"
test_00751_img.jpg,Proba3,"(259, 5, 493, 354)"
test_00752_img.jpg,Smart1,"(640, 124, 703, 364)"
test_00753_img.jpg,VenusExpress,"(508, 531, 877, 733)"
test_00754_img.jpg,Smart1,"(485, 548, 902, 594)"
test_00755_img.jpg,Soho,"(790, 704, 1019, 836)"
test_00756_img.jpg,Soho,"(365, 3, 531, 234)"
test_00757_img.jpg,VenusExpress,"(304, 115, 437, 543)"
test_00758_img.jpg,Proba2,"(338, 469, 781, 684)"
test_00759_img.jpg,Soho,"(454, 510, 676, 653)"
test_00760_img.jpg,Smart1,"(629, 12, 921, 816)"
test_00761_img.jpg,Cheops,"(401, 42, 880, 457)"
test_00762_img.jpg,Cheops,"(577, 299, 819, 571)"
test_00763_img.jpg,Smart1,"(222, 165, 628, 260)"
test_00764_img.jpg,ObservationSat1,"(211, 511, 442, 718)"
test_00765_img.jpg,ObservationSat1,"(488, 37, 789, 907)"
test_00766_img.jpg,Cheops,"(598, 4, 909, 253)"
test_00767_img.jpg,VenusExpress,"(517, 142, 639, 474)"
test_00768_img.jpg,ObservationSat1,"(230, 18, 747, 511)"
test_00769_img.jpg,Smart1,"(14, 742, 755, 895)"
test_00770_img.jpg,Smart1,"(247, 486, 581, 748)"
test_00771_img.jpg,Proba2,"(243, 285, 503, 525)"
test_00772_img.jpg,Soho,"(559, 3, 822, 237)"
test_00773_img.jpg,Cheops,"(576, 128, 989, 510)"
test_00774_img.jpg,Proba2,"(416, 517, 891, 931)"
test_00775_img.jpg,Proba2,"(399, 251, 720, 617)"
test_00776_img.jpg,XMM Newton,"(202, 32, 672, 266)"
test_00777_img.jpg,Soho,"(529, 275, 792, 387)"
test_00778_img.jpg,VenusExpress,"(648, 297, 924, 430)"
test_00779_img.jpg,Smart1,"(500, 197, 774, 654)"
test_00780_img.jpg,Proba3,"(566, 232, 928, 605)"
test_00781_img.jpg,XMM Newton,"(608, 4, 776, 286)"
test_00782_img.jpg,Proba2,"(551, 253, 756, 615)"
test_00783_img.jpg,Soho,"(699, 434, 1003, 541)"
test_00784_img.jpg,Proba3ocs,"(335, 640, 529, 825)"
test_00785_img.jpg,Proba3,"(646, 103, 946, 568)"
test_00786_img.jpg,Cheops,"(339, 540, 568, 766)"
test_00787_img.jpg,Proba3,"(452, 7, 903, 510)"
test_00788_img.jpg,Proba3,"(110, 318, 358, 870)"
test_00789_img.jpg,Proba3ocs,"(336, 185, 622, 459)"
test_00790_img.jpg,ObservationSat1,"(480, 391, 788, 617)"
test_00791_img.jpg,Proba3ocs,"(426, 266, 682, 525)"
test_00792_img.jpg,Proba2,"(610, 19, 1016, 442)"
test_00793_img.jpg,Cheops,"(338, 99, 556, 364)"
test_00794_img.jpg,Proba2,"(274, 495, 752, 873)"
test_00795_img.jpg,LisaPathfinder,"(813, 88, 1019, 337)"
test_00796_img.jpg,Cheops,"(183, 560, 551, 949)"
test_00797_img.jpg,Proba3ocs,"(78, 129, 394, 438)"
test_00798_img.jpg,ObservationSat1,"(9, 78, 614, 609)"
test_00799_img.jpg,XMM Newton,"(463, 330, 799, 498)"
test_00800_img.jpg,Soho,"(512, 302, 745, 607)"
test_00801_img.jpg,Soho,"(263, 515, 419, 783)"
test_00802_img.jpg,Proba3ocs,"(689, 612, 924, 876)"
test_00803_img.jpg,Proba2,"(700, 254, 1007, 539)"
test_00804_img.jpg,XMM Newton,"(528, 6, 704, 429)"
test_00805_img.jpg,Proba3,"(471, 432, 858, 639)"
test_00806_img.jpg,LisaPathfinder,"(683, 539, 909, 767)"
test_00807_img.jpg,Soho,"(641, 263, 1017, 426)"
test_00808_img.jpg,Soho,"(237, 229, 589, 504)"
test_00809_img.jpg,Cheops,"(400, 497, 716, 829)"
test_00810_img.jpg,XMM Newton,"(569, 417, 790, 739)"
test_00811_img.jpg,XMM Newton,"(714, 41, 1016, 482)"
test_00812_img.jpg,LisaPathfinder,"(521, 3, 824, 254)"
test_00813_img.jpg,Proba3ocs,"(704, 594, 987, 891)"
test_00814_img.jpg,Proba3ocs,"(648, 445, 844, 670)"
test_00815_img.jpg,Proba3,"(171, 468, 537, 866)"
test_00816_img.jpg,Proba3,"(640, 651, 1017, 1017)"
test_00817_img.jpg,ObservationSat1,"(369, 513, 801, 740)"
test_00818_img.jpg,VenusExpress,"(496, 365, 797, 558)"
test_00819_img.jpg,Smart1,"(494, 594, 797, 946)"
test_00820_img.jpg,LisaPathfinder,"(339, 517, 535, 698)"
test_00821_img.jpg,XMM Newton,"(303, 9, 673, 641)"
test_00822_img.jpg,Proba2,"(503, 402, 976, 752)"
test_00823_img.jpg,VenusExpress,"(542, 386, 647, 693)"
test_00824_img.jpg,LisaPathfinder,"(241, 437, 605, 798)"
test_00825_img.jpg,LisaPathfinder,"(6, 761, 347, 1019)"
test_00826_img.jpg,ObservationSat1,"(246, 516, 472, 737)"
test_00827_img.jpg,Smart1,"(145, 194, 575, 1010)"
test_00828_img.jpg,XMM Newton,"(468, 339, 1014, 751)"
test_00829_img.jpg,Proba2,"(523, 114, 809, 445)"
test_00830_img.jpg,Proba3,"(361, 386, 884, 767)"
test_00831_img.jpg,Proba3,"(161, 397, 431, 755)"
test_00832_img.jpg,ObservationSat1,"(418, 27, 704, 390)"
test_00833_img.jpg,Proba3,"(604, 19, 1017, 295)"
test_00834_img.jpg,Proba3ocs,"(277, 173, 568, 456)"
test_00835_img.jpg,Proba3ocs,"(722, 4, 1018, 262)"
test_00836_img.jpg,Soho,"(428, 241, 566, 373)"
test_00837_img.jpg,LisaPathfinder,"(644, 2, 861, 183)"
test_00838_img.jpg,Soho,"(783, 573, 1008, 839)"
test_00839_img.jpg,XMM Newton,"(304, 197, 560, 470)"
test_00840_img.jpg,Proba2,"(654, 464, 885, 732)"
test_00841_img.jpg,Proba3ocs,"(112, 626, 364, 860)"
test_00842_img.jpg,LisaPathfinder,"(15, 404, 415, 853)"
test_00843_img.jpg,Proba2,"(341, 64, 668, 317)"
test_00844_img.jpg,Proba3,"(114, 147, 461, 610)"
test_00845_img.jpg,Proba2,"(438, 288, 734, 496)"
test_00846_img.jpg,Smart1,"(89, 467, 700, 768)"
test_00847_img.jpg,Smart1,"(367, 482, 775, 641)"
test_00848_img.jpg,Proba3,"(318, 431, 954, 850)"
test_00849_img.jpg,LisaPathfinder,"(824, 146, 1020, 360)"
test_00850_img.jpg,Proba2,"(252, 224, 567, 463)"
test_00851_img.jpg,Proba3ocs,"(556, 50, 845, 358)"
test_00852_img.jpg,Cheops,"(290, 49, 554, 343)"
test_00853_img.jpg,ObservationSat1,"(434, 110, 928, 444)"
test_00854_img.jpg,Proba2,"(335, 22, 650, 476)"
test_00855_img.jpg,Proba2,"(352, 8, 871, 595)"
